status	group	path	lines	main_relation	result	evidence
FIXED	tests	vue-frontend/tests/unit/pluginManager.spec.ts	L1-L853	MODIFIED	AUDIT-076/AUDIT-092	插件切换竞态、单次配置读取、导入替换错误与当前 config schema UI；20 tests 通过
PASS	tests	vue-frontend/tests/unit/productConfirm.spec.ts	L1-L57	NEW	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/unit/productFeedback.spec.ts	L1-L858	NEW	AUDIT-100	40 个 Product 反馈、选择与输入边界用例通过
PASS	tests	vue-frontend/tests/unit/productFileDropzone.spec.ts	L1-L94	NEW	AUDIT-100	4 个文件拖拽边界用例通过
PASS	tests	vue-frontend/tests/unit/productPageHeader.spec.ts	L1-L259	NEW	AUDIT-100	14 个页眉布局与外链语义用例通过
PASS	tests	vue-frontend/tests/unit/productSearchToolbar.spec.ts	L1-L51	NEW	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
FIXED	tests	vue-frontend/tests/unit/productTextInput.spec.ts	L1-L75	NEW	AUDIT-012	提交/取消/产品动作行及 autofocus 3 tests passed
PASS	tests	vue-frontend/tests/unit/productThemeToggle.spec.ts	L1-L35	NEW	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
FIXED	tests	vue-frontend/tests/unit/productWorkspace.spec.ts	L1-L507	NEW	AUDIT-060/AUDIT-100/AUDIT-113	21 个共享工作区布局、ARIA、键盘焦点、活动标签滚动、拖动取消、空右栏和响应式契约通过
PASS	tests	vue-frontend/tests/unit/promptLibrary.spec.ts	L1-L427	MODIFIED	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
FIXED	tests	vue-frontend/tests/unit/qa-panel.markdown.spec.ts	L1-L273	NEW	AUDIT-050/AUDIT-059	逐行阅读、无 main 对应关系与 QAPanel 调用核对；覆盖 Markdown 消毒、流合并、切书/切模式中止旧请求并清空历史，7 tests passed
FIXED	tests	vue-frontend/tests/unit/qa-panel.rebuild.spec.ts	L1-L341	MODIFIED	AUDIT-059	逐行阅读并与 main 对照；覆盖中断任务恢复投影、确认期间卸载、派生修复去重及组件自动卸载，8 tests passed
FIXED	tests	vue-frontend/tests/unit/qaMessageItem.spec.ts	L1-L91	NEW	AUDIT-059	逐行阅读、无 main 对应关系；覆盖精确/全局领域模式标签、引用与渲染，4 tests passed
FIXED	tests	vue-frontend/tests/unit/qaOptionsBar.spec.ts	L1-L186	NEW	AUDIT-050/AUDIT-059	逐行阅读、无 main 对应关系与组件契约核对；覆盖无 Top K 上限、共享控件、事件类型、响应式和可访问性，7 tests passed
FIXED	tests	vue-frontend/tests/unit/qaSaveNoteModal.spec.ts	L1-L156	NEW	AUDIT-059/AUDIT-062	覆盖完整默认标题、空白清理、重复保存阻断、跨书隔离及真实后端错误提示 · 5 tests passed
FIXED	tests	vue-frontend/tests/unit/quickWorkspacePromoteModal.spec.ts	L1-L105	NEW	AUDIT-111	首次打开加载、输入法确认与保存期间关闭保护；定向测试通过
FIXED	tests	vue-frontend/tests/unit/readerCanvas.spec.ts	L1-L244	NEW	AUDIT-066	当前完整 PageSummary、原/译图、缺译图、空/加载态与宽度/间距/背景投影均覆盖 · 10 tests passed
FIXED	tests	vue-frontend/tests/unit/readerControls.spec.ts	L1-L359	NEW	AUDIT-066	当前设置 schema、即时发布、滚动 owner、章节快捷键、dialog 与共享 UI 契约均覆盖 · 13 tests passed
FIXED	tests	vue-frontend/tests/unit/readerView.spec.ts	L1-L557	NEW	AUDIT-066	当前完整 DTO、请求竞态、书/章/页归属、all-pages 完整性、失败清理、导航与设置投影均覆盖 · 15 tests passed
PASS	tests	vue-frontend/tests/unit/referenceImageSelector.spec.ts	L1-L46	NEW	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/unit/router.test.ts	L1-L20	MODIFIED	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
FIXED	tests	vue-frontend/tests/unit/savedPromptsPicker.spec.ts	L1-L192	NEW	AUDIT-121	请求竞态、错误重试与选择契约；5 tests 通过
PASS	tests	vue-frontend/tests/unit/settingsChapterWorkState.spec.ts	L1-L40	NEW	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
FIXED	tests	vue-frontend/tests/unit/settingsModal.integration.spec.ts	L1-L117	MODIFIED	AUDIT-119	真实 BaseModal 首次打开装载与遮罩关闭回归；2 tests 通过
FIXED	tests	vue-frontend/tests/unit/settingsModal.spec.ts	L1-L333	MODIFIED	AUDIT-117/AUDIT-119	单事务草稿、延迟保存关闭锁、装载 fencing 与九标签结构；13 tests 通过
FIXED	tests	vue-frontend/tests/unit/settingsProviderSelects.spec.ts	L1-L635	NEW	AUDIT-117/AUDIT-120	设置标签/Provider 结构、整体 Store 替换与模型请求竞态；21 tests 通过
PASS	tests	vue-frontend/tests/unit/settingsSidebar.bookConstraints.spec.ts	L1-L180	MODIFIED	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
FIXED	tests	vue-frontend/tests/unit/settingsSidebar.pageSelection.spec.ts	L1-L231	MODIFIED	AUDIT-111	页面文档加载期间纯后端工作流可用性；定向测试通过
FIXED	tests	vue-frontend/tests/unit/settingsSidebar.workflowPreferences.spec.ts	L1-L629	MODIFIED	AUDIT-111	工作流偏好、非元素外部点击与字体直写目录边界；定向测试通过
PASS	tests	vue-frontend/tests/unit/settingsStore.quiet.spec.ts	L1-L39	NEW	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/unit/settingsStoreCurrentSchemaBoundaries.spec.ts	L1-L408	NEW	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/unit/settingsStoreMinTextBlockArea.spec.ts	L1-L99	MODIFIED	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/unit/settingsStoreOpenAiExtraBodyClear.spec.ts	L1-L89	MODIFIED	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
FIXED	tests	vue-frontend/tests/unit/settingsStorePluginAgent.spec.ts	L1-L248	MODIFIED	AUDIT-074/AUDIT-122	插件 Agent 独立事务保留其他域凭据与 revision，清除已提交密钥；5 tests 通过
PASS	tests	vue-frontend/tests/unit/settingsStoreSaberRefine.spec.ts	L1-L121	MODIFIED	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/unit/settingsTheme.spec.ts	L1-L86	NEW	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/unit/sponsorModal.spec.ts	L1-L104	NEW	AUDIT-104	4 个赞助弹窗文案、结构、token 与响应式契约用例通过
FIXED	tests	vue-frontend/tests/unit/storeSourceContracts.spec.ts	L1-L156	NEW	AUDIT-062/AUDIT-063	逐行阅读；源码契约要求 Store/API 共享唯一当前快照、序列化只在 API 边界，并拒绝三份已删除映射层残留 · 19 tests 通过
PASS	tests	vue-frontend/tests/unit/studioTopbar.spec.ts	L1-L101	MODIFIED	顶栏导航/保存/导出/禁用契约	逐行阅读，5 tests passed
FIXED	tests	vue-frontend/tests/unit/tagManageModal.spec.ts	L1-L368	NEW	AUDIT-014/AUDIT-016/AUDIT-017	覆盖失败反馈、防重、确认、错误重试和组件 owner；16 tests passed
FIXED	tests	vue-frontend/tests/unit/taskCenterControls.spec.ts	L1-L398	NEW	AUDIT-001/AUDIT-004/AUDIT-010/AUDIT-061/AUDIT-065/AUDIT-104	9 个任务弹窗、终态摘要、dialog 生命周期、完整并行池计数及 Insight 页进度用例通过
FIXED	tests	vue-frontend/tests/unit/taskCenterProjection.spec.ts	L1-L221	NEW	AUDIT-061	8 个批次、进度、严格目标类型、当前步骤及并行池投影用例使用完整当前 DTO
FIXED	tests	vue-frontend/tests/unit/taskCenterStore.spec.ts	L1-L648	NEW	补充 AUDIT-002/AUDIT-003 回归测试	全文阅读；13 tests passed
PASS	tests	vue-frontend/tests/unit/taskDisplay.spec.ts	L1-L35	NEW	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
PASS	tests	vue-frontend/tests/unit/textStyleDefaults.spec.ts	L1-L57	MODIFIED	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
FIXED	tests	vue-frontend/tests/unit/textStyleDefaultsSettings.spec.ts	L1-L384	MODIFIED	AUDIT-117/AUDIT-118	父级事务草稿、严格数值、字体上传权威响应及资源失败；14 tests 通过
PASS	tests	vue-frontend/tests/unit/textStyleSection.spec.ts	L1-L184	NEW	当前文件逐行审查及调用链对照完成	逐行确认只测试当前契约且无兼容自证；后端 858 tests、前端 1969 tests、Playwright 34 tests
FIXED	tests	vue-frontend/tests/unit/thumbnailSidebar.spec.ts	L1-L232	NEW	AUDIT-110	虚拟列表滚动职责、状态优先级与索引映射；定向测试通过
FIXED	tests	vue-frontend/tests/unit/timeline-panel.spec.ts	L1-L508	MODIFIED	AUDIT-053/AUDIT-058	全部 fixture 使用当前完整 TimelineData；加载、错误、排队、竞态和分页测试及浏览器总体验收完成 · 12 tests 通过
FIXED	tests	vue-frontend/tests/unit/timelineControls.spec.ts	L1-L367	NEW	AUDIT-058	逐行阅读；14 个稳定身份、操作、共享组件、统计、响应式和语义测试通过
FIXED	tests	vue-frontend/tests/unit/toastService.spec.ts	L1-L60	NEW	AUDIT-009	删除无消费者兼容契约测试；紧凑实现与定时清理 3 tests passed
PASS	tests	vue-frontend/tests/unit/translateView.spec.ts	L1-L284	NEW	AUDIT-098	8 tests passed including edit exit when page disappears
PASS	tests	vue-frontend/tests/unit/translateViewActions.spec.ts	L1-L273	NEW	AUDIT-098	10 tests passed including empty page and shortcut boundaries
FIXED	tests	vue-frontend/tests/unit/translationConstraintTable.spec.ts	L1-L264	NEW	AUDIT-084/AUDIT-131	约束行身份、排序、筛选、编辑、删除与坏导入行拒绝；10 tests 通过
PASS	tests	vue-frontend/tests/unit/translationConstraintTableUtils.spec.ts	L1-L32	UNCHANGED	当前纯导入导出契约与 main 一致且仍有真实消费者	2 tests 以完整 source/target/note/matchMode 行验证 JSON/XLSX 无损往返；不维持旧结构
FIXED	tests	vue-frontend/tests/unit/translationProgress.spec.ts	L1-L191	NEW	AUDIT-110	暂停动画与取消数量统计回归；定向测试通过
FIXED	tests	vue-frontend/tests/unit/translationSettings.spec.ts	L1-L287	MODIFIED	AUDIT-117	当前 Store 草稿替换、四提示词分支、Provider 恢复与模型竞态；8 tests 通过
FIXED	tests	vue-frontend/tests/unit/typeSourceContracts.spec.ts	L1-L455	NEW	AUDIT-132/AUDIT-136	全文阅读；生成 OCR/约束/工作流/任务/标签类型来源和 owner 分层契约均有源码门禁
FIXED	tests	vue-frontend/tests/unit/ui-primitives.spec.ts	L1-L1237	NEW	AUDIT-008/AUDIT-101	49 个基础控件与 AppShell 当前契约用例通过；AppShell 视觉项仍由页面验收追踪
PASS	tests	vue-frontend/tests/unit/uiArchitectureLint.spec.ts	L1-L1578	NEW	AUDIT-099/AUDIT-101	89 个架构门禁测试通过，覆盖 Vue slot/CSS ID 与 selector primitive 原生按钮边界
PASS	tests	vue-frontend/tests/unit/uiCombobox.spec.ts	L1-L140	NEW	AUDIT-101	5 个 Combobox ARIA、禁用项和分组键盘用例通过
PASS	tests	vue-frontend/tests/unit/useAiModelDiscovery.spec.ts	L1-L124	NEW	只验证当前模型发现的输入边界与异步请求 fencing	5 tests 覆盖凭据/Base URL、后端已存密钥、结果、上下文变化和主动失效；无缓存兼容或旧响应提交
PASS	tests	vue-frontend/tests/unit/useBrush.spec.ts	L1-L307	NEW	AUDIT-112	8 个视口内存、互斥、页面身份和修复提交测试通过
PASS	tests	vue-frontend/tests/unit/useBubbleActions.cleanup.spec.ts	L1-L52	UNCHANGED	AUDIT-112	预览定时器卸载清理测试通过
PASS	tests	vue-frontend/tests/unit/useBubbleActions.spec.ts	L1-L187	MODIFIED	AUDIT-112	5 个后端修复/OCR、身份拒绝和重渲染测试通过
PASS	tests	vue-frontend/tests/unit/useEditRender.spec.ts	L1-L183	MODIFIED	AUDIT-112	5 个渲染成功/失败/身份/卸载/乱序响应测试通过
PASS	tests	vue-frontend/tests/unit/useEditWorkspaceProcessingActions.spec.ts	L1-L188	NEW	AUDIT-112	4 个页面操作、重译、身份与错误语义测试通过
FIXED	tests	vue-frontend/tests/unit/useFolderTree.spec.ts	L1-L96	NEW	AUDIT-110/AUDIT-137	只消费后端逻辑路径投影的 folderPath，并在当前目录消失后回根目录；定向测试通过
PASS	tests	vue-frontend/tests/unit/useImageViewer.spec.ts	L1-L77	NEW	AUDIT-112	5 个缩放中心、重置与非法变换输入测试通过
PASS	tests	vue-frontend/tests/unit/useInsightModelFetch.spec.ts	L1-L116	NEW	只验证 Insight 当前模型发现公共行为	3 tests 覆盖凭据预检、晚到响应失效、公开选项与选择回写；无私有实现耦合或旧 Provider 映射
PASS	tests	vue-frontend/tests/unit/useInsightSettingsDraft.spec.ts	L1-L109	NEW	只验证唯一设置草稿的单向 emit 与显式父级同步	2 tests 覆盖初始化/字段变化和 syncRequestId；没有双轨持久化或旧字段 hydration 自证
PASS	tests	vue-frontend/tests/unit/useLatestRequestGuard.spec.ts	L1-L20	NEW	AUDIT-141	最新请求身份守卫真实乱序行为测试通过
PASS	tests	vue-frontend/tests/unit/useOverlayDismiss.spec.ts	L1-L111	UNCHANGED	当前遮罩关闭行为与 main 一致且由多个真实弹层复用	4 tests 用真实 DOM 事件覆盖按下/松开身份、内容拖出、禁用和中途禁用清理
PASS	tests	vue-frontend/tests/unit/useTextStyleSync.spec.ts	L1-L407	MODIFIED	AUDIT-112	11 个后端权威样式、有限轮询及同页/跨页并发测试通过
PASS	tests	vue-frontend/tests/unit/useTranslateInit.spec.ts	L1-L582	NEW	AUDIT-098	18 tests passed including page-read/context-refresh race
FIXED	tests	vue-frontend/tests/unit/useTranslationPipeline.spec.ts	L1-L826	NEW	AUDIT-126/AUDIT-167；覆盖唯一任务投影与翻译进度 owner	覆盖创建防重、冻结模式、终态切页竞态、实时/持久进度和失败重试；定向及前端全量测试通过
FIXED	tests	vue-frontend/tests/unit/useValidation.spec.ts	L1-L60	NEW	AUDIT-141	删除两项源码元测试，保留三项生产校验行为测试
FIXED	tests	vue-frontend/tests/unit/useWebImportModal.spec.ts	L1-L557	NEW	AUDIT-106/AUDIT-108	13 tests 覆盖跨会话提交、分页失败、漏事件轮询、瞬时读取失败与实际引擎契约
FIXED	tests	vue-frontend/tests/unit/v2ContentAdapter.spec.ts	L1-L172	NEW	AUDIT-042/AUDIT-137	完整当前气泡 payload 严格拒绝旧结构；canonical 根/嵌套逻辑路径投影回归通过
FIXED	tests	vue-frontend/tests/unit/virtualPageStream.spec.ts	L1-L75	NEW	AUDIT-066	覆盖占位几何、真实视口 IntersectionObserver 与资产失败/URL 重试占位 · 3 tests passed
PASS	tests	vue-frontend/tests/unit/virtualThumbnailGrid.spec.ts	L1-L99	NEW	AUDIT-102	4 个千页窗口、动态尺寸、滚动定位与选择用例通过
FIXED	tests	vue-frontend/tests/unit/virtualWindow.spec.ts	L1-L52	NEW	AUDIT-102	4 个固定/可变尺寸及集合缩短边界用例通过
